filename,battery_id,Capacity,T_mean,R0,R1,C1,R2,C2
01574.csv,B0042,1.65306448745072,28.9189606395602,8.2670067964556e-11,0.0559197492939239,6538.65846169473,0.997898887334285,12645.1889437116
01576.csv,B0042,1.64995398627046,28.9243551654918,2.55183424409455e-05,0.056656792677124,6321.41199058955,0.999999816635849,12542.8910097621
01580.csv,B0042,1.68129780544449,29.1562599539178,5.26718965279975e-07,0.0557000536689975,7279.42259545679,0.836594727120125,12805.3767241921
01584.csv,B0042,1.67005204244813,29.8347301224562,3.72315383634442e-06,0.0641372900576878,6660.36134660222,0.918044603403446,13190.0000336101
01586.csv,B0042,1.66718186035479,30.1017558574786,1.82019606042712e-08,0.0648099347187453,6556.9200421469,0.999807467045894,13099.5655510275
01588.csv,B0042,1.65688656132752,30.0043135785431,8.40291881891781e-06,0.0614512023253556,6491.63464284533,0.999999164969076,12723.9946939036
01590.csv,B0042,1.64498194465799,29.815013630266,1.17879478779877e-06,0.0578119089243553,6552.66821247593,0.825343722377988,12173.2926194112
01592.csv,B0042,1.63921458500001,29.7647566580686,1.99732569849597e-05,0.0573640595631943,6498.597604679,0.824440086594707,12122.4135846703
01596.csv,B0042,1.64105998902081,30.0727919857737,1.38766807577445e-05,0.0593932460754696,6484.84029506254,0.990836045535744,12507.9462770183
01598.csv,B0042,1.64326965121985,30.4513424683563,1.0050269646921e-05,0.0590323388975129,6682.76246524624,0.834683643339193,12076.4470344969
01600.csv,B0042,1.62986731024023,30.4451463508138,1.29495669472021e-08,0.0576374232832697,6432.5177262149,0.999937751954285,12092.4801426488
01602.csv,B0042,1.62385363446588,30.1903499856411,4.70859840032012e-07,0.0567256572737395,6381.99417249557,0.999985684838931,12003.2329830688
01604.csv,B0042,1.61863088870442,30.0143740673402,9.23886399159742e-14,0.0539805078192635,6304.74131092113,0.999987256059799,11674.7320510918
01608.csv,B0042,1.61934181124412,29.9103319852739,2.24339351184905e-08,0.0528978959378669,6377.65959707742,0.999911504296523,11647.7871734873
01610.csv,B0042,1.61459327132699,30.2409935059242,2.48269161125615e-09,0.0570314435451735,6052.01204996525,0.999922180320183,11685.2041116137
01612.csv,B0042,1.60720408919278,30.2705930309764,1.02430904378076e-05,0.0547866898584436,6025.76377302411,0.996849807993783,11391.0728633247
01614.csv,B0042,1.60126635900624,29.9381503012524,5.47786492755845e-06,0.052117913054922,5907.98981207833,0.999999999996745,11101.8037584921
01616.csv,B0042,1.5940407410631,29.6874246990175,7.88619443624843e-06,0.0507547143485197,5872.4553377217,0.999999999999976,10940.1983310494
01620.csv,B0042,1.59468882893745,29.6054834837487,0.00453628501017291,0.0429967975034438,7626.84172390376,0.999888811719945,10751.8924038714
01622.csv,B0042,1.58821009573026,30.0067981348651,4.88320304343954e-06,0.0508495798024449,5911.55707216315,0.99999999999993,10970.4561346009
01624.csv,B0042,1.5879855580777,30.3112129604999,0.00329546655579214,0.0463055128579043,7080.33320869544,0.999776059635558,10745.7834515565
01626.csv,B0042,1.57991654066503,30.3344950401059,9.03294385076047e-06,0.0502574669706379,5909.37709163817,0.999999999953038,10756.4074919111
01628.csv,B0042,1.56559461936528,29.9548523911918,6.18302218879511e-07,0.0462379884889472,5790.28427838602,0.999999956813173,10391.6757017984
01632.csv,B0042,0.0707012773734018,23.7156495621627,0.014993878777489,0.0466039752646789,298.490339599559,0.999998385474819,10361.8345612932
01636.csv,B0042,0.0841687853013907,22.9464318257684,2.38318747050921e-08,0.141417152035151,166.821513767917,0.99999992657062,9336.38189663118
01638.csv,B0042,0.0844378562146583,23.0359513647353,5.90988160985149e-08,0.154872135716273,171.062687945831,0.999999979510255,10262.4382431003
01640.csv,B0042,0.0847891906059034,23.1191903528982,6.7842355246375e-08,0.151651164054178,162.174370534169,0.9999995845349,9849.53036890468
01642.csv,B0042,0.0933425818344258,23.6803840362712,1.08265732442347e-07,0.115566906450234,184.910447013527,0.999994776698689,11146.4569538139
01645.csv,B0042,0.106031801313978,23.3442715330408,1.19293810489001e-10,0.140430105866317,192.020299304299,0.999991369440627,9608.05759019257
01647.csv,B0042,0.106505866207118,23.4922399899488,5.57916883649695e-07,0.129197557982456,188.036193606223,0.999998166532771,7697.17759021426
01649.csv,B0042,0.0943911158551295,23.8287221684407,3.90631074209571e-09,0.128104151494255,180.395099782046,0.999999999471448,8012.19552861195
01651.csv,B0042,0.0945059592738711,18.8371477217044,0.00109793752077397,0.179604751494103,241.681688064937,0.0204479067892723,2140.53964047884
01653.csv,B0042,0.0821145610821563,24.3222969892688,1.90548438334992e-07,0.153744692991728,161.756747344854,0.999999233109997,13302.148994019
01657.csv,B0042,0.0951847063194675,23.8283613175763,3.60022294728348e-09,0.14549305932733,186.088583813954,0.999999999999444,10284.9898192216
01659.csv,B0042,0.0953912999865905,23.6298348756793,5.3779549822534e-10,0.155961213898356,181.904806636368,0.999999986645412,11229.216463059
01661.csv,B0042,0.0828966456585457,23.664461996038,3.39439959935632e-07,0.161472937353351,178.595239990731,0.999999909615243,9059.74818179264
01663.csv,B0042,0.083431990364526,23.9500583642025,3.49224048128656e-09,0.177923473113755,168.830313446029,0.999994303469383,12153.6462016374
01665.csv,B0042,0.096247721564957,23.5369213702117,8.69029710099659e-10,0.181991080899403,190.767536028981,0.999999999136379,10472.8908683251
01669.csv,B0042,0.0871279249656989,23.7835558571074,1.3604182010378e-07,0.15324110764027,181.130459304043,0.999999963803352,7116.71397953366
01671.csv,B0042,0.0968191218275758,23.6011996765932,1.15116184642753e-07,0.17263107410838,189.499931958987,0.999999305723431,8575.43079980347
01673.csv,B0042,0.0844005489134511,23.6879968234575,3.07371342567658e-08,0.16039446898818,177.362187710483,0.999999869217563,7306.47462861441
01675.csv,B0042,0.0977012171667453,23.6643790379343,1.81132160893407e-09,0.181128335233167,186.763287581662,0.999998801342445,9739.95692069853
01677.csv,B0042,0.0851742647657267,23.9283941402889,1.56307567917852e-06,0.165268458807767,170.496936440948,0.999999498953023,7580.20959561943
01681.csv,B0042,0.0847199354487912,23.5688927510792,3.9123019449763e-08,0.177321283380129,185.340963319365,0.999999482441831,8807.45961398276
01683.csv,B0042,0.0854883696989365,24.1252390582696,6.52637614755278e-08,0.177015012390716,159.955413911139,0.999999999995725,10118.4182709
01685.csv,B0042,0.085777499334335,18.3019611535871,0.000193197082533745,0.141738598297395,293.788556026608,0.0760830293059644,548.841457076555
01687.csv,B0042,0.0859555325524583,17.5401511638606,0.000293173622932635,0.148229831739551,299.820534976722,0.0778058277070224,572.513768691075
01689.csv,B0042,0.0861479697965833,17.3288091925245,0.0288114341101902,0.224701748391128,181.141890865139,0.135250015973725,300.514395179873
01693.csv,B0042,0.0865245080899333,23.9352679075301,1.04747508666062e-07,0.170439258986453,177.491573127411,0.99999584865108,13146.8134489686
01697.csv,B0042,0.0867603642868573,24.3909431576055,7.29204816937752e-07,0.177350226328674,164.799734846084,0.99999997492341,11249.5152318798
01699.csv,B0042,0.0866202538937108,24.0837558230658,3.95184741933302e-07,0.180586813816977,185.017083464864,0.999999824498549,8205.8588283574
01701.csv,B0042,0.0869802394927499,18.497896133511,0.000546760039045446,0.176688420786479,242.831201845054,0.0437873045583515,980.76216600246
01703.csv,B0042,0.0738778711347396,24.9376015912838,3.24738140640595e-08,0.193781464098944,153.378275282433,0.999999987320972,14281.2654323202
01705.csv,B0042,0.0877586570223189,24.4062979241412,5.25755972785532e-07,0.192575993368702,171.827632055026,0.999999999998235,9660.93868621239
01709.csv,B0042,0.08790576300273,24.5963436962943,9.32385151308362e-07,0.192605231912383,163.079914337704,0.999999968795947,12603.6341239007
01711.csv,B0042,0.0880878488220018,24.6315149756436,3.58467442291417e-08,0.193269198144326,168.647438743628,0.999999999264366,10754.8043581589
01713.csv,B0042,0.0883425026815871,24.8729831115419,7.11564206286739e-08,0.198182955033227,163.017561327986,0.999999999999966,11292.4942806548
01715.csv,B0042,0.0746305533274507,24.9623324864834,6.82904337548741e-07,0.197910754910744,146.149529434007,0.99999999998877,12306.636086224
01717.csv,B0042,0.074856986651227,24.7423446842537,2.06282900660692e-11,0.202123193593825,157.852924958921,0.999999994369507,11163.5518481573
01721.csv,B0042,0.0752757364314176,25.0221426669646,6.45969789412006e-07,0.19517073321623,155.43746074318,0.999998413616001,11596.3495903968
01723.csv,B0042,0.0753235186048873,24.7397880420222,3.42484982641585e-07,0.193712381956825,156.384139661019,0.99999999929381,9410.13417981696
01725.csv,B0042,0.075537653023672,21.9904700913397,0.000163016504357447,0.229157917499525,186.032674218039,0.99905512249472,13128.268608007
01727.csv,B0042,0.0758428560612826,18.9898654245758,0.013755768378449,0.222745505755313,168.458129877675,0.164921518332351,226.834809106178
01729.csv,B0042,0.0759921803489148,5.7135752528085,0.0860886118220759,0.9995349128886,405.027983361115,0.999464584773492,404.230299573463
01733.csv,B0042,0.07621652609592,6.20932185620792,0.0855806072737225,0.966554480179195,428.663057728256,0.96774268611527,427.77836975515
01737.csv,B0042,0.0759822277461493,6.80895528239871,0.081433447845135,0.977689486726416,387.766461361856,0.978656030632054,408.421785745073
01745.csv,B0042,1.43773447660795,8.16437392596756,2.12835335969073e-09,0.999999701051444,13002.9604204285,0.999996582463251,13098.0497629799
01749.csv,B0042,1.52460192892441,7.9774903674612,0.0129091376547588,0.999821742278969,12492.312250945,0.999878460092446,12439.584811645
01751.csv,B0042,1.52152739655395,7.86820816512957,0.0243900596669961,0.999999836871935,12013.5120522483,0.999999994547726,12093.3177594051
01753.csv,B0042,1.5155323631176,7.89580315599007,0.0250364015918925,0.999999990642819,11789.7421867578,0.999999906790934,11871.9993260673
01755.csv,B0042,1.50442496615346,7.99472531454244,0.017194969870046,0.99890349153628,11839.6575697551,0.99939968382739,11875.0705133697
01757.csv,B0042,1.50015071494988,7.92871832623843,0.0252075311171821,0.999999972919231,11601.6525311972,0.999999707923725,11526.3575304137
01761.csv,B0042,1.48901122732031,8.05124035708234,0.00834723306649093,0.999999542876213,11626.4220234031,0.999999393400453,11625.2239474699
01763.csv,B0042,1.48101493575628,8.0170048317731,0.0135912867162568,0.999999999985204,11284.0735165531,0.999999999999257,11289.0002890107
01765.csv,B0042,1.47626202774857,7.99700850864648,0.00788248095848539,0.999992529027826,11122.5477777741,0.999999787292201,11068.6621401335
01767.csv,B0042,1.4662551025439,7.94804547751502,0.0197255561829777,0.99999999999992,10981.9208920373,0.999999999982014,10996.4166872464
01769.csv,B0042,1.4593282593817,8.01284131175238,0.0155400573282913,0.999979154792526,10780.3055236752,0.999976601590028,10858.2755718523
01773.csv,B0042,1.44570415775438,7.96923130273969,5.99843650956448e-09,0.999997674517956,10947.6589500591,0.999999937530095,10664.446364
01775.csv,B0042,1.4400686089389,7.97607988203776,0.0193480046822488,0.999962359922403,10575.4033516821,0.999973732769726,10609.274267744
01777.csv,B0042,1.42903136595478,7.99609047857404,0.0176141608780004,0.999986544928164,10531.176094882,0.999990467734287,10569.1831131596
01779.csv,B0042,1.41417218815139,7.96338016984224,0.0192355395777763,0.999948842945969,10430.2908259371,0.999962373225795,10480.562561173
01781.csv,B0042,1.41560307912908,8.14903295867742,0.00492048386215796,0.999905628090103,10202.3163346807,0.99993633988382,10219.2305953682
01785.csv,B0042,1.39944102233007,8.04503359404914,0.0136161207972413,0.999635157938716,10435.4782901874,0.999749009369025,10297.5374249921
01787.csv,B0042,1.39596352857949,8.19112188083208,0.00819679081314583,0.999999999999978,10107.3916026381,0.999999999999978,10107.6058659763
01789.csv,B0042,1.39297846526306,8.14747274515816,0.00340666696165747,0.999999206740537,9872.31795000296,0.999989479464342,9971.84056850836
01791.csv,B0042,1.37407720238009,8.1534445540934,0.0104196875626003,0.999920371979421,9790.77492028366,0.999932688978962,9866.75442919826
01793.csv,B0042,1.37524930300024,8.25705566746384,7.02165951923311e-14,0.999999999999976,9775.51611875434,0.999999999999976,9805.71582157401
01797.csv,B0042,1.36719661308545,8.18147859180967,2.39923632611707e-14,0.999999999999972,9933.98100086089,0.999999999999873,9951.01198963928
01799.csv,B0042,1.35688760078364,8.14070638902238,0.0129494630161475,0.999999907271829,9635.61682669046,0.999997243893793,9659.3510352543
01801.csv,B0042,1.34493202259693,8.08230650006518,0.0122753015822785,0.999999870671802,9498.29792386615,0.999999891551563,9484.5917594264
01803.csv,B0042,1.33746917045843,8.10487768003457,3.42687665568076e-08,0.99999947046962,9423.2611465715,0.999997675735596,9339.46306822355
01805.csv,B0034,0.745930295764566,40.421546059222,0.0300404394750779,0.00582559231411045,1256.36439026505,0.00346618593228915,2162.13037685631
01809.csv,B0034,1.66232171528459,40.9048144494248,0.0282067125772459,0.00924536132645163,8908.48508941114,0.0233495428221164,3516.42663347583
01811.csv,B0034,1.64508736969453,41.025078708568,0.0320302557739583,0.0175069584658815,5200.18317693848,0.0233681056130282,3904.57995451765
01813.csv,B0034,1.62072928927757,40.7321219819675,0.0294413665921869,0.0197179206339692,3219.72524947351,0.0242493182027766,2651.34321866009
01815.csv,B0034,1.5967402025126,40.4324037578581,0.0323244136597673,0.0197393143051825,3361.39046100761,0.0241447476179084,2608.04096281798
01817.csv,B0034,1.48565006188127,39.5473937260109,0.0484717968873694,0.0155633039013418,3571.96025750158,0.0171898341077064,3271.96230569031
01821.csv,B0034,1.4866702197497,39.4319633459363,0.0521537655691508,0.0156507952273454,4072.03981003726,0.0148754979484527,4040.97852888468
01823.csv,B0034,1.47013309584053,39.6630012193352,0.0509568338256573,0.0172178855841844,3549.42338601047,0.0171070308374465,3591.52518572085
01825.csv,B0034,1.45650418010196,39.5268216937918,0.048566319264316,0.0193764584138132,3029.89638226045,0.0186273596155693,3150.04185495087
01827.csv,B0034,1.44189610355765,39.3210379701283,0.050936765609234,0.0177753759293652,3251.95721317436,0.0179932437192886,3251.39667517804
01829.csv,B0034,1.43709495889703,39.3046563854141,0.0492513625137724,0.0201435508686584,2793.25544501915,0.0188785193839799,3065.3037991948
01833.csv,B0034,1.44587036249674,39.4318292264182,0.0500877049999751,0.0188886472301817,3092.51356229735,0.0183060328878478,3155.96826122742
01835.csv,B0034,1.43210405456184,39.1463836318433,0.0529590471090072,0.017210911159762,3457.95733838539,0.0173750527448335,3445.45092561361
01837.csv,B0034,1.42672063330246,39.1209960092463,0.0534613812967339,0.0173553785121071,3544.0114670101,0.017398431142348,3530.17259283488
01839.csv,B0034,1.42308468851298,38.9780534887287,0.0519578563481183,0.0175431863200264,3196.32483986732,0.0179618945288458,3073.76188253304
01841.csv,B0034,1.44094795224189,39.2544180623852,0.0503556154397052,0.0165627756024384,3131.4199411658,0.0183033009389423,2930.27012982951
01845.csv,B0034,1.48690154405186,40.041336107927,0.0493805572050505,0.0192719422194926,3746.58142186638,0.0192514570185066,3773.08831069044
01847.csv,B0034,1.52453132268507,40.7191116337138,0.0491306174881714,0.0192879185811088,4413.75310873548,0.019073109559996,4362.83077867071
01849.csv,B0034,1.46290496051907,39.4582815769617,0.05061623751912,0.0187892273656585,3413.20480854294,0.0179845101593144,3519.94046019762
01851.csv,B0034,1.42307945085499,39.0093754689335,0.053702989494351,0.0174131038878998,3545.64185249067,0.0173981484932256,3524.04052913749
01853.csv,B0034,1.40510408636034,38.7152491902176,0.0505997507929994,0.0185033601321124,2803.11496789017,0.0189467939475653,2708.87779713029
01857.csv,B0034,1.63294639250709,41.6743774727586,0.0363191755392873,0.0182405433380577,6920.08410921138,0.0311791907854771,3954.69302624426
01861.csv,B0034,1.56871382082591,40.4996901167626,0.0448564141713065,0.0201615835714076,3753.30743407815,0.020405260260477,3606.01106009872
01863.csv,B0034,1.51495209660534,39.9462009622577,0.0485235555953344,0.0191890697478436,3443.66134814398,0.0193286884243665,3455.301842155
01865.csv,B0034,1.48551829406346,39.7231465797455,0.0525347447323693,0.0168116870994683,3659.17355628121,0.016376328079146,3629.23877097951
01867.csv,B0034,1.48077192904907,39.9124382928317,0.0485764680347922,0.0203632721979215,2953.72781501606,0.0180844161814014,3302.68666427242
01869.csv,B0034,1.48402635731706,40.0429242642402,0.0489591971524756,0.0188437063526587,3194.04688760345,0.0185533057038327,3198.3431424753
01873.csv,B0034,1.49221530555065,40.3534714532561,0.0510990076074169,0.0167996563911472,3736.9409834992,0.0169227317620123,3689.27216975024
01875.csv,B0034,1.47331292409928,40.2058056282017,0.0428957462175395,0.0215301269888508,2467.93204246325,0.0219953084317389,2505.23529945029
01877.csv,B0034,1.44159317898001,39.7376672220825,0.0492452447998697,0.0179666215210757,3033.31796578125,0.0192442409363796,2799.25331647185
01879.csv,B0034,1.42258731980158,39.6006603240028,0.0550450048389966,0.0174884204796871,3672.68137768604,0.0177256990187104,3656.02881400888
01881.csv,B0034,1.42664893794867,39.6700397371143,0.0520098262031815,0.0187020669680781,3151.35711919571,0.017921078092074,3246.35708971095
01885.csv,B0034,1.45967755602386,40.0890434341757,0.0534338273837002,0.01717327190998,3725.04810135841,0.0170617144183242,3673.6395473875
01887.csv,B0034,1.43961599385452,40.0008055749474,0.0518566613025991,0.0181685987324039,3390.77077469211,0.0188557807516203,3322.90971577368
01889.csv,B0034,1.41955126578485,39.4964559843931,0.0511218675219275,0.0183851706590826,2878.6161575796,0.0184130627116768,2900.46167095513
01891.csv,B0034,1.41181017144705,39.6860865830374,0.052950527928665,0.0186984748730779,3247.51278631513,0.0180380907802288,3345.81217082698
01893.csv,B0034,1.40441967018453,39.6544161209642,0.05169564837967,0.0185135154735862,2982.10375995464,0.0182818873377167,3100.22074580513
01897.csv,B0034,1.47350590986069,41.0383583762323,0.04590536432804,0.0209884586364939,3142.56063452595,0.0205768459547449,3157.94539485179
01899.csv,B0034,1.49265860064515,41.9393502842563,0.0386287675545909,0.0255807606130532,2793.03006474122,0.0254599436064571,2806.60236991068
01901.csv,B0034,1.48202601499459,41.2469824706816,0.0442628621227278,0.022202469985312,3068.45895940724,0.0212459632507477,3050.02756420963
01903.csv,B0034,1.42357535765899,40.0786349450086,0.0500071452010094,0.0182681590108147,3076.56400954501,0.0184756872051195,2937.47599687011
01905.csv,B0034,1.40382521972453,39.8040072759533,0.0532510309904542,0.0164630164053058,3381.11994075137,0.0175971166122651,3225.39423691915
01909.csv,B0034,1.53631734788361,41.4708130032324,0.0491956443331323,0.0180513959812095,4404.26065730137,0.0178356888492013,4438.49481895957
01913.csv,B0034,1.54403671681767,42.3031106592385,0.0429909089974942,0.0220475727278033,3757.6720532469,0.0237528785888653,3496.21212607963
01915.csv,B0034,1.50789215536025,41.391647138741,0.0497144951807225,0.0182024068486613,4191.26560091665,0.019274838256063,4192.04622937127
01917.csv,B0034,1.82030600586911,45.0244990559645,0.0236075632864447,0.0213842201678361,10621.6726368379,0.0612621030502549,3615.01429991879
01921.csv,B0034,1.59365757582266,42.5664272978165,0.0275953137153154,0.0207352676500594,3578.05647970636,0.0388195448838137,1927.17152687876
01923.csv,B0034,1.5330704649681,41.5595709585275,0.0463501205615069,0.0196722230113649,3399.41484637734,0.0195208713886851,3411.47891033743
01925.csv,B0034,1.48621430931073,41.0829891540806,0.0497504429724926,0.01649180290929,3334.74871872624,0.0184919843504005,3159.42686717625
01927.csv,B0034,1.50293188482678,41.7249970852171,0.0485513734945317,0.0188617470000419,3532.15177301399,0.0186243630099251,3516.83961465183
01929.csv,B0034,1.52021854069281,42.496168605177,0.0473993737544337,0.0207968603129722,3783.03531001326,0.0205922029188489,3820.12758835451
01933.csv,B0034,1.51181947350045,42.4356050484457,0.0484106605981319,0.0204655617033553,3898.41409493383,0.0206135350941241,3909.34641879126
01935.csv,B0034,1.4646013018209,41.5510374478679,0.0489350101534048,0.0191813558139029,3293.4487580716,0.0200714518376518,3144.39659987841
01937.csv,B0034,1.45461409615117,41.3047139389572,0.0536602654119216,0.017115947235013,3719.32470232803,0.01732593931213,3701.68313550055
01939.csv,B0034,1.43334004902041,41.2916175426401,0.0540513214177127,0.0173701297737926,3727.73733301536,0.0175230189285426,3708.50973740817
01941.csv,B0034,1.44932623463962,41.6822388756078,0.0487904524943084,0.0194406511119168,3264.88250572735,0.0201580889929568,3122.41199096169
01945.csv,B0034,1.49519982179891,42.6873728787838,0.0479253669853044,0.0205254137624854,3666.19588801982,0.0201686508500421,3616.07309898583
01947.csv,B0034,1.4720590241846,42.4021017507741,0.0400989239268873,0.0237542209902405,2641.15013398794,0.0258557550510114,2586.42698948859
01949.csv,B0034,1.40973830146487,40.8398397663153,0.0442037684309682,0.0218913521621517,2084.57680895593,0.0204145992767366,2099.54477689539
01951.csv,B0034,1.38619441813842,40.5893516089408,0.0386759552514217,0.0226989312942389,1742.91398922014,0.0256443747381595,1547.62812213107
01953.csv,B0034,1.36241254075505,40.3995419223863,0.0425467915707856,0.0175839758737275,2245.12621309824,0.0269631401055156,1459.61063708434
01957.csv,B0034,1.44713774450773,41.9733897485651,0.050535692216631,0.0185772037869118,3575.16794064947,0.0192609942636648,3447.60989423586
01959.csv,B0034,1.455448339045,42.6609783182898,0.0334083760161479,0.0234228875368808,2226.98916182545,0.0290500995332599,1758.2121161144
01961.csv,B0034,1.4423952167303,42.2360352004992,0.0441504333456767,0.021730136860046,2920.19971244899,0.0231372170023925,2740.60857044174
01963.csv,B0034,1.3775419459896,40.8193092022425,0.0523967335779772,0.0171531944335714,3151.31980615254,0.0180491670540738,3030.9884497269
01965.csv,B0034,1.35399358929005,40.6153401430742,0.0551174604182139,0.0168199906668511,3400.7733647946,0.0159736317202188,3388.48056476507
01969.csv,B0034,1.55090388616644,42.1242118683338,0.0350755520235313,0.0231499505711586,3011.48106062151,0.0241221318363139,3042.08209139439
01973.csv,B0034,1.55629326977529,42.8103211106922,0.0290859571401256,0.0293658163162858,2108.44354419428,0.0276189634696481,2398.5298199322
01975.csv,B0034,1.50675266050647,41.8747457896941,0.0483745027462776,0.0188799949614546,3782.80660202818,0.0190498930071505,3763.40296019438
01977.csv,B0034,1.44413873330277,41.0118462982034,0.04952963164873,0.017778737880357,3309.22413626106,0.0188585165670218,3137.57514474136
01979.csv,B0034,1.41441038112924,40.5376565994881,0.0449228533923194,0.024489719986239,1862.92414558333,0.0151112653521788,2998.48169733865
01981.csv,B0034,1.38975742123627,40.3727891279726,0.0443982576727725,0.0211227873350391,2038.7460945602,0.019617771755282,2124.79995656762
01985.csv,B0034,1.4499683114753,41.8860451682473,0.0265626361307922,0.0295264582115035,1554.03677626693,0.0301480079868993,1536.65168429466
01987.csv,B0034,1.46786530680122,42.7065027785439,0.0483838032068445,0.0186381233087615,3770.2501155245,0.018908877368612,3713.74908587494
01989.csv,B0034,1.42906443104451,41.5154768388955,0.0316349321895359,0.0284172651707441,1775.63305255253,0.0298593175709351,1706.83553010509
01991.csv,B0034,1.37674483466833,40.7199305390159,0.0536238327970118,0.0185563210281975,3265.65610385588,0.0176052207513316,3423.09107363853
01993.csv,B0034,1.35158132625211,40.1158773309055,0.0416737225841355,0.0213465252314832,1904.85068975673,0.0242653988038997,1653.76109653286
01997.csv,B0034,1.35399347282893,40.1491410512015,0.0458246269946341,0.0191466844320238,2216.68828690451,0.0218792659804688,1938.8867397194
01999.csv,B0034,1.35771651168938,40.3630453857424,0.055096068464926,0.0170202956212984,3385.10701739456,0.0162435734472622,3379.30397649916
02001.csv,B0034,1.33416931535103,40.1352481367891,0.0522119691603208,0.0184993772278691,2753.5676095355,0.0180949031129017,2812.86722542616
02003.csv,B0034,1.3372147888784,40.1527917714728,0.0401413796735948,0.021590802425096,1781.12715493189,0.0247728316562039,1546.13951325819
02005.csv,B0034,1.33904522427693,40.067724934591,0.0454651176751927,0.0200969383471051,2213.21967269706,0.021850486709615,1956.19131890215
02009.csv,B0034,1.34392446047563,40.2313441568675,0.0508412961514266,0.018890852261605,2666.37153404389,0.0185658654650772,2709.5739112661
02011.csv,B0034,1.34547861920902,40.2306139280466,0.049514030914096,0.0208004834969023,2445.7360666237,0.0187508128253854,2680.289899384
02013.csv,B0034,1.34822630296825,40.1387566743113,0.0439811059930173,0.0196339130121105,2133.89400264444,0.0234351726886032,1801.08237059847
02015.csv,B0034,1.33731922995761,40.1791470530293,0.0511658379608212,0.0190610942533058,2704.01554558531,0.0185599811741485,2764.49044254166
02017.csv,B0034,1.3402523341553,40.4231269806576,0.0477394504864758,0.0204227237509951,2509.46858525658,0.0209605241114905,2477.0087522628
02021.csv,B0034,1.32909656823791,40.1312697428217,0.0355938122309289,0.0245165282464986,1569.55458345834,0.02705309431811,1428.16181395096
02023.csv,B0034,1.33234856557664,40.3085694459903,0.0506526857517127,0.0188590695801586,2705.06181537659,0.0187165740275359,2742.8767731624
02025.csv,B0034,1.35015413105555,40.7468032605396,0.0368915811539225,0.0237885741864108,1817.63930672966,0.0261299543272678,1656.73710694008
02027.csv,B0034,1.38152344105413,41.4456586138517,0.0504751759227651,0.0182310492042193,3300.3996662733,0.0190609136971008,3151.86606704975
02029.csv,B0034,1.38359719528178,41.909109903268,0.0502341884521037,0.019008925690778,3551.69712359445,0.019363329365187,3480.43961871128
02033.csv,B0034,1.33011618620809,40.5369043968991,0.0515653343377781,0.0186414925594411,2957.34093991696,0.0174664754974298,3056.892378419
02035.csv,B0034,1.31769821217032,40.1007364918619,0.045633829476641,0.0219396466566187,2126.97941635967,0.0200557570576197,2227.23889461712
02037.csv,B0034,1.30636577196513,39.7675147060972,0.0424050068705074,0.0222325434059526,1765.7571094266,0.0215813627809472,1811.25924360009
02039.csv,B0034,1.33815673837938,40.6802661918851,0.0505597251714013,0.0186908660345765,2773.07283031447,0.0172615639956794,3026.38085168757
02041.csv,B0034,1.35632580921651,41.3773018933274,0.0436147549305671,0.0223782905726319,2583.56792172835,0.0227658430651385,2523.43416706775
02045.csv,B0034,1.36489975295501,41.5534347444059,0.0521579842852868,0.0184888311091142,3763.20422183782,0.0188998701840757,3702.89624529231
02047.csv,B0034,1.33376399755351,40.3027490946571,0.0513911011764439,0.0194983529534857,2887.24690056994,0.019407430339626,2873.1905705013
02049.csv,B0034,1.30601236686588,39.9973414015643,0.0477403703687163,0.0209608887444515,2271.81888457577,0.0205055690652782,2313.03472719784
02051.csv,B0034,1.31018683613758,40.2377292398882,0.0489093157087147,0.0207970219093855,2557.39763059082,0.0204776154119138,2621.56192874184
02053.csv,B0034,1.35676689416961,41.2785064688314,0.0514923300870658,0.0194710737425849,3355.04097312013,0.0195961043156281,3371.06596093669
02057.csv,B0034,1.39168574335877,42.1696629143649,0.0461699032634023,0.0216765057625843,3208.04485323253,0.0230719042403274,3011.5822007368
02059.csv,B0034,1.36299350793448,41.424836545445,0.0494028772252223,0.0205077558749201,3295.46896323986,0.021855424558795,3192.10431959869
02061.csv,B0034,1.32117119739006,40.2275365708877,0.0530592821032738,0.0193023188626487,2857.62386940943,0.016834992334646,3263.8382877257
02063.csv,B0034,1.30748690155934,40.1847147218398,0.0438024898586986,0.0230292384586451,2256.9692247378,0.0239364078289733,2085.05227810637
02065.csv,B0034,1.31058818954835,40.131185122501,0.0317614322791992,0.026892688029452,1475.86024227526,0.0296491467337816,1335.67857311138
02069.csv,B0034,1.37631266819666,42.180633643527,0.0389676738999108,0.0256935270814134,2682.35025754369,0.0277811519667001,2474.80161963746
02071.csv,B0034,1.39176492913229,42.610068159545,0.0421104389630833,0.0242520721802649,2966.37603006681,0.0249901461157688,2847.50469300536
02073.csv,B0034,1.36497463534535,41.8690930210787,0.0391035579291152,0.0259162252421463,2538.47441114411,0.0270844595963386,2409.42846751231
02075.csv,B0034,1.32190939372919,40.6969233834947,0.0399854621638764,0.0250805010356033,2059.14893650871,0.0247885814404163,2047.33345670374
02077.csv,B0034,1.30900338880739,40.6052054798114,0.0523945349252955,0.0196469141417245,3223.11303068653,0.0193000198812644,3307.182129368
02081.csv,B0034,1.33270057219737,40.7119636514308,0.032450989159833,0.0267822590531639,1591.48360452422,0.0286128944749865,1572.25694715498
